ts_recv_ms,dir,channel,seq,send_ts_ms,rtt_ms,retries,event,deadline_t_ms,len_bytes
1762495847978,RX,ACK,190,1559256615,3.0,,ack,,4
1762495848008,TX,REL,191,1762495848008,,0,send,120,78
1762495848011,RX,ACK,191,1559256648,3.0,,ack,,4
1762495848042,TX,REL,192,1762495848042,,0,send,120,79
1762495848045,RX,ACK,192,1559256682,2.0,,ack,,4
1762495848075,TX,REL,193,1762495848075,,0,send,120,80
1762495848077,RX,ACK,193,1559256715,2.0,,ack,,4
1762495848108,TX,REL,194,1762495848108,,0,send,120,80
1762495848111,RX,ACK,194,1559256748,3.0,,ack,,4
1762495848142,TX,REL,195,1762495848142,,0,send,120,78
1762495848144,RX,ACK,195,1559256782,2.0,,ack,,4
1762495848175,TX,REL,196,1762495848175,,0,send,120,80
1762495848177,RX,ACK,196,1559256815,2.0,,ack,,4
1762495848208,TX,REL,197,1762495848209,,0,send,120,78
1762495848211,RX,ACK,197,1559256848,3.0,,ack,,4
1762495848242,TX,REL,198,1762495848242,,0,send,120,79
1762495848244,RX,ACK,198,1559256882,2.0,,ack,,4
1762495848275,TX,REL,199,1762495848275,,0,send,120,78
1762495848278,RX,ACK,199,1559256915,2.0,,ack,,4
1762495848308,TX,REL,200,1762495848308,,0,send,120,78
1762495848311,RX,ACK,200,1559256948,3.0,,ack,,4
1762495848341,TX,UNREL,,1762495848341,,0,send,,78
1762495848375,TX,REL,201,1762495848375,,0,send,120,78
1762495848378,RX,ACK,201,1559257015,3.0,,ack,,4
1762495848408,TX,REL,202,1762495848408,,0,send,120,79
1762495848411,RX,ACK,202,1559257048,3.0,,ack,,4
1762495848442,TX,REL,203,1762495848442,,0,send,120,78
1762495848444,RX,ACK,203,1559257082,2.0,,ack,,4
1762495848475,TX,REL,204,1762495848475,,0,send,120,78
1762495848478,RX,ACK,204,1559257115,2.0,,ack,,4
1762495848509,TX,REL,205,1762495848509,,0,send,120,79
1762495848511,RX,ACK,205,1559257148,3.0,,ack,,4
1762495848542,TX,REL,206,1762495848542,,0,send,120,82
1762495848544,RX,ACK,206,1559257182,2.0,,ack,,4
1762495848575,TX,REL,207,1762495848575,,0,send,120,78
1762495848577,RX,ACK,207,1559257215,2.0,,ack,,4
1762495848608,TX,REL,208,1762495848608,,0,send,120,78
1762495848611,RX,ACK,208,1559257248,3.0,,ack,,4
1762495848642,TX,REL,209,1762495848642,,0,send,120,79
1762495848644,RX,ACK,209,1559257281,3.0,,ack,,4
1762495848675,TX,UNREL,,1762495848675,,0,send,,78
1762495848709,TX,REL,210,1762495848709,,0,send,120,79
1762495848711,RX,ACK,210,1559257348,3.0,,ack,,4
