ts_recv_ms,dir,channel,seq,send_ts_ms,rtt_ms,retries,event,deadline_t_ms,len_bytes
1762508312282,RX,UNREL,,1571720922,,,recv,,79
1762508312316,RX,REL,174,1571720956,,,recv,,79
1762508312316,RX,REL,174,,,,deliver,,0
1762508312349,RX,REL,175,1571720989,,,recv,,78
1762508312349,RX,REL,175,,,,deliver,,0
1762508312382,RX,REL,176,1571721022,,,recv,,78
1762508312382,RX,REL,176,,,,deliver,,0
1762508312416,RX,REL,177,1571721056,,,recv,,76
1762508312416,RX,REL,177,,,,deliver,,0
1762508312449,RX,UNREL,,1571721089,,,recv,,78
1762508312482,RX,REL,178,1571721122,,,recv,,79
1762508312483,RX,REL,178,,,,deliver,,0
1762508312516,RX,REL,179,1571721156,,,recv,,79
1762508312516,RX,REL,179,,,,deliver,,0
1762508312549,RX,UNREL,,1571721189,,,recv,,79
1762508312582,RX,REL,180,1571721222,,,recv,,78
1762508312583,RX,REL,180,,,,deliver,,0
1762508312616,RX,REL,181,1571721256,,,recv,,78
1762508312616,RX,REL,181,,,,deliver,,0
1762508312649,RX,REL,182,1571721289,,,recv,,78
1762508312650,RX,REL,182,,,,deliver,,0
1762508312682,RX,UNREL,,1571721322,,,recv,,77
1762508312716,RX,REL,183,1571721355,,,recv,,80
1762508312716,RX,REL,183,,,,deliver,,0
1762508312749,RX,REL,184,1571721389,,,recv,,78
1762508312749,RX,REL,184,,,,deliver,,0
1762508312782,RX,UNREL,,1571721422,,,recv,,78
1762508312816,RX,REL,185,1571721456,,,recv,,78
1762508312816,RX,REL,185,,,,deliver,,0
1762508312850,RX,REL,186,1571721489,,,recv,,78
1762508312850,RX,REL,186,,,,deliver,,0
1762508312882,RX,REL,187,1571721522,,,recv,,79
1762508312883,RX,REL,187,,,,deliver,,0
1762508312916,RX,REL,188,1571721556,,,recv,,78
1762508312916,RX,REL,188,,,,deliver,,0
1762508312949,RX,UNREL,,1571721589,,,recv,,78
1762508312983,RX,REL,189,1571721622,,,recv,,78
1762508312983,RX,REL,189,,,,deliver,,0
1762508313016,RX,REL,190,1571721655,,,recv,,79
1762508313016,RX,REL,190,,,,deliver,,0
1762508313050,RX,REL,191,1571721689,,,recv,,77
1762508313050,RX,REL,191,,,,deliver,,0
1762508313082,RX,REL,192,1571721722,,,recv,,79
1762508313083,RX,REL,192,,,,deliver,,0
1762508313116,RX,REL,193,1571721756,,,recv,,78
1762508313116,RX,REL,193,,,,deliver,,0
1762508313149,RX,REL,194,1571721789,,,recv,,79
